,sentimentannotation,sentence,category,rule_scores,sentimentclass
1577,−1,Mina höfter skulle nog inte klara att få henne över sig igen .,Bloggmix 2017,0,"[nan, -0.0, -0.0, nan, nan, -1.0, nan, 1.0, nan, nan, nan, nan, nan]"
1578,1,"Så den kommer nog passa perfekt för mig , för jag vill gärna ha en som går ner över höften så jag inte blir lika kall om höfterna .",Bloggmix 2017,1,"[nan, nan, 1.0, nan, 1.0, 1.0, nan, nan, nan, nan, nan, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, nan, nan, -0.0, nan, -0.0, nan, 0.0, nan]"
1579,1,Jag vill rida så mycket som möjligt .,Bloggmix 2017,1,"[nan, 0.0, 0.0, nan, nan, nan, 1.0, nan]"
1580,1,"Och jag lär mig att lösa väldigt många problem i alla fall , den saken är säker .",Bloggmix 2017,1,"[nan, nan, 0.0, nan, nan, 1.0, 0.0, nan, -1.0, nan, nan, 0.0, nan, nan, 0.0, 0.0, 1.0, nan]"
1581,1,"Fick en hel del fina bilder på oss idag också , men de väntar jag lite med eftersom bilderna från igår kommer upp lite senare och jag orkar inte riktigt välja ut och redigera just nu heller .",Bloggmix 2017,1,"[1.0, nan, 0.0, 0.0, 1.0, 0.0, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, 0.0, nan, nan, 1.0, nan, nan, nan, nan, nan, -0.0, nan, -1.0, 0.0, nan, nan, 0.0, nan, nan, nan, nan]"
1582,1,Känner mig lite bättre nu än imorse i alla fall så hoppas kunna få lite gjort nu på eftermiddagen och kvällen .,Bloggmix 2017,1,"[0.0, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, 1.0, 0.0, 1.0, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan]"
1583,1,Dagen innan var hon ju också lugn och snäll men igår var det ännu bättre .,Bloggmix 2017,1,"[0.0, nan, 0.0, nan, nan, nan, 1.0, nan, 1.0, nan, nan, 0.0, nan, nan, 1.0, nan]"
1584,−1,Det blir egentligen inte så bra av att göra så heller men jag känner inte att det är värt risken för min kropp att våga driva på henne i de lägena .,Bloggmix 2017,0,"[nan, -0.0, nan, nan, nan, -1.0, nan, nan, 0.0, nan, nan, nan, nan, -0.0, nan, nan, nan, 0.0, 1.0, -1.0, nan, nan, 0.0, nan, 1.0, 0.0, nan, nan, nan, nan, 0.0, nan]"
1585,0,"Sen har jag alltid ett ganska neutralt utgångsläge när jag sitter upp på en häst , känner in dagsformen hos både mig och häst och lägger upp passet utifrån det .",Bloggmix 2017,0,"[nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan, nan, nan, nan, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan]"
1586,0,Hur som helst så red jag på lite grann .,Bloggmix 2017,0,"[nan, nan, nan, nan, 0.0, nan, nan, nan, 0.0, nan]"
1587,0,Sen ska jag försöka skärpa mig lite med bloggandet .,Bloggmix 2017,0,"[nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, 0.0, nan]"
1588,−1,"Sover dåligt på nätterna också , jag känner mig helt förstörd .",Bloggmix 2017,-1,"[0.0, -1.0, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, -1.0, nan]"
1589,−1,Jag blir väl aldrig nöjd helt enkelt och jag har ganska svårt att njuta och leva i nuet .,Bloggmix 2017,0,"[nan, -0.0, nan, nan, -1.0, -0.0, 1.0, nan, nan, 0.0, nan, -1.0, nan, 1.0, nan, 0.0, nan, nan, nan]"
1590,−1,"Eftersom jag inte hade feber heller , bara en diffus smärta i örat , som kom och gick .",Bloggmix 2017,1,"[nan, nan, nan, -0.0, 1.0, nan, nan, nan, nan, -1.0, 1.0, nan, 0.0, nan, nan, 1.0, nan, 0.0, nan]"
1591,0,"Men Amelia har inte kräkts än , bara rysningar .",Bloggmix 2017,1,"[nan, nan, -0.0, nan, 1.0, nan, nan, nan, 0.0, nan]"
1592,−1,Men så blev hon sjuk och då vill hon nästan inte äta mat och bara amma .,Bloggmix 2017,-1,"[nan, nan, 0.0, nan, -1.0, nan, nan, 0.0, nan, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan]"
1593,−1,Den senaste veckan har hon vart super missnöjd och gnällig .,Bloggmix 2017,-1,"[nan, 0.0, 0.0, 0.0, nan, nan, 0.0, -1.0, nan, -1.0, nan]"
1594,0,På onsdag ska jag börja jobba .,Bloggmix 2017,0,"[nan, 0.0, 0.0, nan, 0.0, 0.0, nan]"
1595,0,Jag har iaf köpt nya jobb skor .,Bloggmix 2017,0,"[nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan]"
1596,0,En vecka kvar av min föräldraledighet .,Bloggmix 2017,1,"[nan, 0.0, nan, nan, nan, 1.0, nan]"
1597,1,Hon åt ganska bra med vanlig mat också .,Bloggmix 2017,1,"[nan, 0.0, nan, 1.0, nan, 0.0, 0.0, nan, nan]"
1598,−1,Tiden går fort och det har inte funnits tid eller ork .,Bloggmix 2017,1,"[0.0, 1.0, nan, nan, nan, -0.0, nan, -0.0, 0.0, nan, 0.0, nan]"
1599,1,Bra skiva .,Bloggmix 2017,1,"[1.0, 0.0, nan]"
1600,−1,"Det här var inte inte bra , inte bra alls .",Bloggmix 2017,1,"[nan, nan, 0.0, nan, nan, 1.0, nan, nan, nan, nan, nan]"
1601,−1,Betvivlar att ens en källa för dina minst sagt kontroversiella åsikter existerar .,Flashback: Politik,-1,"[-1.0, nan, nan, nan, 0.0, nan, nan, nan, 0.0, -1.0, 0.0, 0.0, nan]"
1602,0,De verkar helt ha försvunnit numera .,Flashback: Politik,0,"[nan, 0.0, 0.0, 0.0, 0.0, nan, nan]"
1603,0,Man äger också tv4 via Telia .,Flashback: Politik,0,"[nan, 0.0, nan, nan, nan, nan, nan]"
1604,−1,"alla som tycker nåt annat är avundsjuka , kommunister eller sinnesslöa .",Flashback: Politik,-1,"[nan, nan, 0.0, nan, nan, 0.0, -1.0, nan, 0.0, nan, -1.0, nan]"
1605,0,Har också reagerat på detta .,Flashback: Politik,0,"[0.0, nan, 0.0, nan, nan, nan]"
1606,−1,"Att personlig information om dig lagras kan , och kommer , utnyttjas av andra än de som informationen lagras för .",Flashback: Politik,0,"[nan, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, 0.0, nan, nan]"
1607,0,"Det kommer ej hända , men hade varit så kul om nån "" mainstreamreporter "" frågat alla politiker som högljutt vill / har bojkottat Marabou om hur de tänker göra nu .",Flashback: Politik,-1,"[nan, -1.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, 1.0, nan, nan, nan, nan, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, -1.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan]"
1608,−1,gert är antingen lurade av folk som tjänar på det eller så tjänar han på det .,Flashback: Politik,-1,"[nan, 0.0, nan, -1.0, nan, 0.0, nan, 0.0, nan, nan, nan, nan, 0.0, nan, nan, nan, nan]"
1609,1,Jag fick absolut mer i plånboken .,Flashback: Politik,1,"[nan, 1.0, nan, nan, nan, 0.0, nan]"
1610,−1,Jag ger upp och går numera en annan väg .,Flashback: Politik,1,"[nan, 0.0, nan, nan, 1.0, nan, nan, nan, 0.0, nan]"
1611,−1,Jag har nyligen beställt en icke-Volvo för jag vill inte stödja skitregimen .,Flashback: Politik,-1,"[nan, 0.0, nan, 0.0, nan, nan, nan, nan, -0.0, nan, -1.0, nan, nan]"
1612,1,"Sverige är förvisso en "" begränsad demokrati "" , men saker och ting kan förbättras .",Flashback: Politik,1,"[nan, 0.0, nan, nan, nan, 0.0, 1.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, 1.0, nan]"
1613,0,Genomsnittspersonen i Bangladesh har en köttkonsumtion som motsvarar 1 / 40 av genomsnittsamerikanens köttkonsumtion .,Flashback: Politik,0,"[nan, nan, nan, 0.0, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan]"
1614,0,Tänk på det varje gång du går på tunnelbanan i Stockholm .,Flashback: Politik,0,"[0.0, nan, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan]"
1615,0,"Förra året ( 2013 ) var arbetslösheten i Sverige ca 8 procent , mot ca 5 procent i Österrike .",Flashback: Politik,-1,"[0.0, 0.0, nan, nan, nan, 0.0, -1.0, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, 0.0, nan, nan, nan]"
1616,0,Det är fortfarande mängden kronor per invånare som avgör hur mycket som kan satsas på de åtaganden som kommunen har .,Flashback: Politik,0,"[nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, 1.0, nan, nan, -1.0, nan, 0.0, 0.0, nan]"
1617,0,Speciellt om vi är ännu fler .,Flashback: Politik,0,"[0.0, nan, nan, 0.0, nan, nan, nan]"
1618,0,Det är helt i linje med hennes stil i intervjusituationer .,Flashback: Politik,0,"[nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, nan]"
1619,1,"Det ger större frihet och möjligheter till egna beslut , när man får behålla mer av det man själv jobbar ihop .",Flashback: Politik,1,"[nan, 0.0, 0.0, 1.0, nan, 1.0, nan, 0.0, 0.0, nan, nan, nan, 1.0, 0.0, nan, nan, nan, nan, nan, 0.0, nan, nan]"
1620,−1,"Fy fan vad jag är trött på idiotiska stollar , så jävla trött på rättshaverister och nazistgrisar .",Flashback: Politik,-1,"[-1.0, -1.0, nan, nan, 0.0, -1.0, nan, -1.0, 0.0, nan, nan, nan, -1.0, nan, -1.0, nan, nan, nan]"
1621,−1,"Alla tjänar , förutom möjligtvis de som blir utkonkurrerade , men de har faktiskt inte rätt till just det jobbet och får väl hitta något annat att göra .",Flashback: Politik,1,"[nan, 1.0, nan, nan, nan, nan, nan, 0.0, 0.0, nan, nan, nan, -0.0, -0.0, nan, nan, nan, nan, nan, -0.0, nan, 1.0, nan, 0.0, nan, nan, nan, 0.0, nan]"
1622,−1,Han attackerar någon nazist för det som vänstern symboliserar .,Flashback: Politik,-1,"[nan, -1.0, nan, 0.0, nan, nan, nan, 0.0, 0.0, nan]"
1623,0,Några har åkt dit på det dessutom .,Flashback: Politik,0,"[nan, 0.0, 0.0, nan, nan, nan, nan, nan]"
1624,−1,Jag anser att mycket av det du försöker få att låta som universella självklarheter egentligen inte har någon som helst relevans i diskussionen .,Flashback: Politik,0,"[nan, 0.0, nan, nan, nan, nan, nan, 0.0, 1.0, nan, 0.0, nan, nan, -0.0, nan, nan, -0.0, nan, nan, nan, -1.0, nan, 0.0, nan]"
1625,0,Anitra Steen kan behöva förstärkning i kassan .,Flashback: Politik,0,"[nan, nan, 0.0, 0.0, 0.0, nan, 0.0, nan]"
1626,0,"Intressant är att Finland inför något liknande som kallas välfärdsområden där vården tidigare har varit ett kommunalt ansvar , så centralisering av vården är tydligen en trend i tiden .",Flashback: Politik,0,"[1.0, 0.0, nan, nan, nan, nan, 0.0, nan, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, -1.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, nan]"
1627,0,Bruttonationalinkomst alltså .,Flashback: Politik,0,"[nan, nan, nan]"
1628,−1,Om symboler ska vara förbjudna så ska naturligtvis även kommunistiska symboler vara förbjudna .,Flashback: Politik,-1,"[nan, 0.0, 0.0, 0.0, -1.0, nan, 0.0, nan, nan, 0.0, 0.0, 0.0, -1.0, nan]"
1629,−1,"Ja , det är verkligen obegripligt , och vilken ofattbar slump att killen dessutom råkar vara socialdemokratiskt kommunalråd .",Flashback: Politik,0,"[1.0, nan, nan, 0.0, nan, -1.0, nan, nan, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan]"
1630,1,Att bara satsa på motorväg är rätt ensidigt bättre .,Flashback: Politik,1,"[nan, nan, 1.0, nan, 0.0, 0.0, 1.0, -1.0, nan, nan]"
1631,−1,"Uppenbarligen så måste hon stå till svar från den shitstorm som media kommer köra , ( tänk Trump ) .",Flashback: Politik,0,"[nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, nan, nan, nan]"
1632,0,Men jag är så nära kommunist man kan vara utan att vara det .,Flashback: Politik,0,"[nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, 0.0, nan, nan]"
1633,0,Att köpa papper är att beställa MER träd .,Flashback: Politik,0,"[nan, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, nan]"
1634,0,"Förmögenhetsskatten har halverats från 1 , 5 % till 0 , 75 % , ogifta pensionärer med garantipension får 110 kr mer i månaden , och fastighetsvärdet fryses på 2006 års nivå .",Flashback: Politik,1,"[0.0, 0.0, 0.0, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, 0.0, nan, 0.0, 0.0, nan, nan, 1.0, nan, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, nan, nan, 0.0, 0.0, nan]"
1635,1,Det är dags att ta FN:s deklaration om de mänskliga rättigheterna på allvar och det görs till svensk lag .,Flashback: Politik,0,"[nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, nan, 0.0, 1.0, nan, -1.0, nan, nan, 0.0, nan, 0.0, 0.0, nan]"
1636,0,Dock så tror jag knappast att de gör det på grund av att de röstar fram ett parti i kommunalfullmäktige utan istället genom deras egna drivkraft för att få det bättre .,Flashback: Politik,1,"[nan, nan, -0.0, nan, nan, nan, nan, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan, nan, nan, nan, 0.0, 1.0, nan, nan, 1.0, nan, 1.0, nan]"
1637,1,den värdefulla skogen växer i norrland .,Flashback: Politik,1,"[nan, 1.0, 0.0, 0.0, nan, nan, nan]"
1638,1,"På ett ganska elegant sätt , om jag får säga det själv .",Flashback: Politik,1,"[nan, nan, nan, 1.0, 0.0, nan, nan, nan, 1.0, 0.0, nan, nan, nan]"
1639,−1,På ett sätt är det litet synd att TF saknar kvalitetsparagraf .,Flashback: Politik,-1,"[nan, nan, 0.0, 0.0, nan, nan, nan, nan, nan, -1.0, nan, nan]"
1640,0,"Det avgörande är inte vilka som styr i kommunen , de representerar endast de som bor i kommunen .",Flashback: Politik,0,"[nan, -0.0, -0.0, nan, nan, nan, 0.0, nan, 0.0, nan, nan, -0.0, nan, nan, nan, 0.0, nan, 0.0, nan]"
1641,−1,Alla ni som klagar på att folk är dumma och att allt skulle bli för jobbigt och att alla röstar fel borde kolla på Schweiz .,Flashback: Politik,-1,"[nan, nan, nan, -1.0, nan, nan, 0.0, 0.0, -1.0, nan, nan, nan, 0.0, 0.0, nan, -1.0, nan, nan, nan, 0.0, -1.0, 0.0, 0.0, nan, nan, nan]"
1642,−1,Både rått och ruttet .,Flashback: Politik,-1,"[nan, 0.0, nan, -1.0, nan]"
1643,−1,En skattesubvention av hushållsnära tjänster leder inte till ökad sysselsättning .,Flashback: Politik,0,"[nan, -1.0, nan, 0.0, 1.0, -0.0, nan, nan, 0.0, 0.0, nan]"
1644,1,Vi har ett brett sortiment av hög kvalitet som är tillgängligt i hela landet .,Flashback: Politik,1,"[nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 1.0, nan, 0.0, 1.0, nan, 0.0, 0.0, nan]"
1645,−1,Tillåt uranbrytning för all del men se då samtidigt till att vi inte blir plundrade av riskkapitalister som fullständigt skiter i Sverige .,Flashback: Politik,1,"[1.0, 0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, nan, -0.0, 1.0, nan, 0.0, nan, 0.0, -1.0, nan, nan, nan]"
1646,−1,"De värnar om de rika , deras ställningstagande i denna fråga bekräftar detta .",Flashback: Politik,1,"[nan, 1.0, nan, nan, 1.0, nan, nan, 0.0, nan, nan, 0.0, 1.0, nan, nan]"
1647,0,Och i Expressen inför valet 1998 fanns det en artikel jag aldrig glömmer : Man intervjuade tre kvinnor med tre olika politiska utgångspunkter / sympatier .,Flashback: Politik,1,"[nan, nan, nan, nan, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, -0.0, nan, nan, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, 0.0, nan, 1.0, nan]"
1648,0,Om någon påpekar att denne är vegan / vegetarian så rycker jag bara på axlarna och fortsätter äta .,Flashback: Politik,0,"[nan, nan, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, nan]"
1649,−1,Det är en väl dold diktatur som förs bakom lyckta dörrar .,Flashback: Politik,-1,"[nan, 0.0, nan, nan, -1.0, -1.0, nan, 0.0, nan, nan, 0.0, nan]"
1650,−1,"Tyvärr ligger E4:an 5,5 mil västerut .",Flashback: Politik,0,"[nan, 0.0, nan, nan, 0.0, nan, nan]"
1651,−1,"Det innebar att tillfälliga "" gästarbetare "" fick uppehållstillstånd för arbetsuppgifter som antingen inte fanns kompetens för eller som tyskarna själva inte ville utföra .",Flashback: Politik,1,"[nan, 0.0, nan, 0.0, nan, 0.0, nan, 1.0, 1.0, nan, 0.0, nan, nan, nan, -0.0, -1.0, nan, nan, nan, -0.0, nan, nan, -0.0, -0.0, nan]"
1652,−1,Vi har sett fem jobbskatteavdrag genomföras utan att vi kommer ur lågkonjunkturen eller fler jobb skapas .,Flashback: Politik,0,"[nan, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, nan, 1.0, nan, -1.0, nan, nan, 0.0, 0.0, nan]"
1653,0,Det har inget med mänskliga rättigheter eller moralisk essens att göra .,Flashback: Politik,1,"[nan, -0.0, nan, nan, 0.0, 1.0, nan, 1.0, 0.0, nan, 0.0, nan]"
1654,−1,De flesta veganer skulle utan artificiell hjälp dö ut inom en relativt kort tidsperiod .,Flashback: Politik,0,"[nan, nan, 0.0, 0.0, nan, 0.0, 1.0, -1.0, nan, nan, nan, nan, 0.0, 0.0, nan]"
1655,−1,Problemet har varit att nationella rörelser i tillväxtfasen tagit in vad skit som helst för att de tycker att det är kul med nya medlemmar och att bli större .,Flashback: Politik,-1,"[-1.0, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, 0.0, nan, nan, -1.0, nan, nan, nan, nan, nan, 0.0, nan, nan, 0.0, 1.0, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, nan]"
1656,−1,Jag är en fattig student så jag är fattig oavsett om de rödgröna eller alliansen styr .,Flashback: Politik,-1,"[nan, 0.0, nan, -1.0, 0.0, nan, nan, 0.0, -1.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, nan]"
1657,−1,De leder en svag minoritetsregering som hotas av de populistiska och invandrarfientliga Sverigedemokraterna .,Flashback: Politik,-1,"[nan, 0.0, nan, -1.0, 0.0, nan, -1.0, nan, nan, 0.0, nan, -1.0, 0.0, nan]"
1658,0,"Sverige är dock ingen republik , utan en monarki med en kung ( alt drottning ) som statschef .",Flashback: Politik,0,"[nan, 0.0, nan, nan, -0.0, nan, nan, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan]"
1659,1,Det här är fantastiskt .,Flashback: Politik,1,"[nan, nan, 0.0, 1.0, nan]"
1660,−1,"Ja det här är verkligen en demokrati , helt jävla idiotiskt och påstå annat .",Flashback: Politik,1,"[1.0, nan, nan, 0.0, nan, nan, 1.0, nan, 0.0, nan, -1.0, nan, 0.0, nan, nan]"
1661,−1,De är samma globalister som övriga riksdagen .,Flashback: Politik,0,"[nan, 0.0, nan, nan, nan, nan, 0.0, nan]"
1662,1,"Tack , det var snällt .",Flashback: Politik,1,"[1.0, nan, nan, 0.0, 1.0, nan]"
1663,−1,Snart kommer nog hårdare regler från Zelensky att vi måste följa hans lag .,Flashback: Politik,0,"[nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, 0.0, nan]"
1664,−1,Helt klart skall kommunismen och dess symboler vara olagligt .,Flashback: Politik,0,"[0.0, 1.0, 0.0, 0.0, nan, nan, 0.0, 0.0, -1.0, nan]"
1665,1,"Alliansen , till skillnad från vänstern , tänker långsiktigt .",Flashback: Politik,0,"[0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan]"
1666,1,Inga större problem .,Flashback: Övrigt,-1,"[nan, 0.0, -1.0, nan]"
1667,1,Perfekt för långresorna genom Europa .,Flashback: Fordon & trafik,1,"[1.0, nan, 0.0, nan, nan, nan]"
1668,0,Vill ju inte avslöja vad det är riktigt men det hör ju inte heller hit .,Flashback: Kultur & media,1,"[-0.0, nan, nan, -0.0, nan, nan, 0.0, 1.0, nan, nan, -0.0, nan, nan, nan, nan, nan]"
1669,0,Så tolkar jag i alla fall grejen med de meningslösa sammtalen .,Flashback: Kultur & media,-1,"[nan, 0.0, nan, nan, nan, 0.0, 0.0, nan, nan, -1.0, nan, nan]"
1670,−1,De bestrider ju sin egen ideologi hela tiden .,Flashback: Kultur & media,-1,"[nan, -1.0, nan, nan, 0.0, 0.0, 0.0, 0.0, nan]"
1671,0,Och när det kommer till nogrannare rengöring använder jag dammsugaren .,Flashback: Kultur & media,1,"[nan, nan, nan, 1.0, nan, nan, 1.0, 0.0, nan, nan, nan]"
1672,1,"Men de ligger bra till prismässigt , när det gäller mottagning norr om dalälven har inte de andra tre operatörerna mycket att sätta emot .",Flashback: Kultur & media,1,"[nan, nan, 0.0, 1.0, nan, 1.0, nan, nan, nan, 0.0, 0.0, nan, nan, nan, -0.0, nan, nan, nan, nan, -0.0, nan, nan, 0.0, nan, nan]"
1673,0,Vilken färg de än är i kommer folk fatta att det är systemkassar .,Flashback: Kultur & media,1,"[nan, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, 1.0, nan, nan, 0.0, nan, nan]"
1674,0,"Appen söker upp numret i en databas och presenterar resultatet för dig , allt går på någon sekund så du hinner bestämma dig innan du svarar .",Flashback: Kultur & media,0,"[0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, nan, 0.0, nan]"
1675,0,Ibland behövs inte mer än så .,Flashback: Kultur & media,0,"[nan, -0.0, nan, nan, nan, nan, nan]"
1676,−1,Men tror det mesta av deras produkter suger .,Flashback: Kultur & media,0,"[nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan]"
1677,0,Denna typen av människor skaffar inte barn så tidigt .,Flashback: Kultur & media,0,"[nan, -0.0, nan, 0.0, -0.0, nan, -0.0, nan, -0.0, nan]"
1678,0,"Jag har skapat en lokal nät-community där ungdommar i min landsdel kan bli medlemmar och precis som på alla andra communitys skriva inlägg , lägga upp bilder och mycket annat .",Flashback: Kultur & media,0,"[nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, nan]"
1679,0,Nu vet jag att Flashback har relativt få kvinnliga forumsskribenter men det vore uppskattat om både kvinnor och män gav sitt utlåtande om bilden och huruvida ni uppfattar den som anmärkningsvärt sexuell eller inte .,Flashback: Kultur & media,-1,"[nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, nan, -1.0, -0.0, nan, nan, nan]"
1680,−1,Ingen kock i sina sinnes fulla bruk skulle lägga pengar på det här .,Flashback: Kultur & media,0,"[nan, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan]"
1681,0,Somliga andra burkar lackas invändigt med någon slags lack som härdas i tex en ugn .,Flashback: Kultur & media,1,"[nan, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, 1.0, nan, nan, nan, 0.0, nan]"
1682,−1,För dyrt för att producera .,Flashback: Kultur & media,-1,"[nan, -1.0, nan, nan, 0.0, nan]"
1683,1,Idén är bra tycker vi och umgänget vi diskuterat med .,Flashback: Kultur & media,1,"[0.0, 0.0, 1.0, 0.0, nan, nan, 0.0, nan, 0.0, nan, nan]"
1684,1,En bra idé är att besöka skolor och dela ut flyers osv .,Flashback: Kultur & media,1,"[nan, 1.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan]"
1685,−1,Jag fullständigt avskyr allt vad Folksam sysslar med i reklam väg .,Flashback: Kultur & media,-1,"[nan, 0.0, -1.0, nan, nan, nan, 0.0, nan, nan, 0.0, 0.0, nan]"
1686,0,Jag gick till vanliga Apoteket istället .,Flashback: Kultur & media,1,"[nan, 1.0, nan, 0.0, 0.0, nan, nan]"
1687,1,Tack för era svar .,Flashback: Kultur & media,1,"[1.0, nan, nan, 0.0, nan]"
1688,−1,"Men någonstans har de tappat fästet , någonstans glömde de människovärdet , någonstans slutade de att känna empati .",Svenskt frasnät (SweFN),1,"[nan, nan, 0.0, nan, -1.0, 0.0, nan, nan, 0.0, nan, 1.0, nan, nan, 0.0, nan, nan, 0.0, 1.0, nan]"
1689,−1,En dator kan inte känna empati och aldrig förstå .,Svenskt frasnät (SweFN),1,"[nan, -0.0, -0.0, nan, -0.0, 1.0, nan, nan, -0.0, nan]"
